,artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,duration_ms,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists
760,Ed Sheeran,Shivers,4dpAfK5El2gPOud3oZnIZN,TikTok 2024,6FWN3sDyaZJLLSv6mHL1rg,2024-05-22,10,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
761,Ed Sheeran,Celestial,34MLam63lOH0vdqqUIhHl4,Celestial - New Pop Revolution,5848uOVfXwCHjHNUDFfOEi,2022-12-09,20,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
762,Ed Sheeran,Merry Christmas,6wMveXkX2bBgzQBY6oDymJ,Pop Christmas,6JiYuEEamNS08vJCQ8aiLg,2023-08-21,9,False,0.594,208547,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John']
763,Ed Sheeran,Thinking Out Loud,6MZt4nll0z8G2bfDjt2PT4,The Best Songs of All Time - Greatest Hits,1lsyqdZBLouj2ptjqHDE5Y,2023-08-18,9,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
764,Ed Sheeran,Dive,5t8ueJWSKWhcEVG8pOwTNP,Power Pop Ballads,4qYoNCEXDoJkHpHHNflxpB,2022-05-27,7,False,0.771,238440,0.386,4,-6.161,1,0.0385,0.355,0.0,0.0953,0.533,134.943,3,[]
765,Ed Sheeran,Shivers,6zZgcgjJc0ebEaLmzk2AQq,todays hits,1NQ8EikcbsiBRzvioAJHb5,2022-12-02,3,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
766,Ed Sheeran,Shivers,4zAONygFAL5XEt4fysFJte,Happy Hits 2022,4QBPhZeXfybjewarx246n1,2022-07-15,7,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
767,Ed Sheeran,Bad Habits - MEDUZA Remix,4PWUP6yLARfwMgHGjMon2s,House Music 2021,4y4K9qHavHcAZ33GM5JkIU,2021-10-01,9,False,0.609,194332,0.8,11,-5.102,0,0.0337,0.0992,0.00132,0.0887,0.192,126.031,4,['MEDUZA']
768,Ed Sheeran,Galway Girl,2mK3K5v84dH6wLXVoG7EEE,Galway Girl - Feelgood Pop,07g6eqLdU6TKuPXx9veW2C,2021-08-06,9,False,0.599,168253,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[]
769,Ed Sheeran,Shape of You,5O6QwRA8b87WpOFZNFG6vs,Making Love,61ajXoLF72XzlBXodDrG93,2023-12-15,3,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
770,Ed Sheeran,Merry Christmas,4fl2HMnnQfKA6UUKmmTiHw,Christmas Songs and Holiday Music,3UO62uREBii6wm3R3kX3vk,2023-11-10,8,False,0.594,208547,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John']
771,Ed Sheeran,Photograph,1wyLsOpB2zoX1Lp7P5tQpz,sad songs compilation: crying myself to sleep,1PY7mHkMScZI8RoliE3W4D,2023-08-25,6,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
772,Ed Sheeran,Shivers,1nUdo9pakbQeyuWE7a5DFh,Halloween Monster Hits,3pbjrlUUi5K5Q485J14Nr9,2023-10-19,5,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
773,Ed Sheeran,Merry Christmas,6whfVlxGLKG2gN79cTJNr4,The Lockdown Sessions (Christmas Edition),3aKfW9tXUCRmLuW1DxhU5U,2021-10-22,3,False,0.586,208547,0.94,0,-2.021,1,0.0352,0.241,2.4e-06,0.0985,0.626,113.972,4,['Elton John']
774,Ed Sheeran,Sing,5ldr5Un1HlQQSi1lOE5J3Q,2010's Pop Hits,7aBKYXgi4pQRi5ayyqFQoJ,2023-08-16,3,False,0.818,235382,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[]
775,Ed Sheeran,Give Me Love,5NsAZ165JiTdMt6AEioqcb,Relax 2022,757hUa1Lj5QoamRiZ3XMGW,2022-01-21,9,False,0.528,526387,0.328,1,-9.872,1,0.046,0.694,0.0,0.112,0.111,116.069,4,[]
776,Ed Sheeran,I Don’t Care,59UHBcKlItF73NFBYNlA5j,Happy Pop Songs,6297flJ42vGaZJFCzOK4Dc,2023-05-26,9,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
777,Ed Sheeran,Don't - Don Diablo Remix,23IEXwjFSFAWNWyCe4GfI3,Reconstructions,5bOGQyXUjy5VcCTbPI5fYz,2018-01-12,11,False,0.681,249835,0.949,5,-2.608,0,0.0359,0.0112,0.103,0.271,0.36,125.969,4,['Don Diablo']
778,Ed Sheeran,Shivers,6x5h9GayLiu0GsJp5e4WDw,Victoria's Secret - Pop Bangers,6Bi5Q5VIzGz0c6zatIVqLq,2022-09-16,6,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
779,Ed Sheeran,Autumn Leaves,44LCjxtf8yZ5Dv0eCqf3nv,Música para un cafecito,2rmWyUrjEpUDEmkvXyjlxw,2024-05-09,2,False,0.555,200756,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,[]
780,Ed Sheeran,Barcelona,1CsqHencOmzsWUxolDwi8p,Canzoni per la macchina,5HQ1d4IJKgSJOLeUmCM9xW,2023-07-07,6,False,0.747,191147,0.76,1,-4.294,1,0.187,0.453,0.0,0.153,0.683,99.973,4,[]
781,Ed Sheeran,Perfect,17IOrfDXBnYgnUotW0AKwt,100 Greatest Love Songs,3x54ZpgOwl4AWJ6M531X0J,2024-02-06,4,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
782,Ed Sheeran,Shape of You,2ZbFlAF0hK4J50sbSNkXKl,SEXY SONGS,1oeUaNGxJI6HQie6Lsq41L,2023-12-15,4,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
783,Ed Sheeran,Kiss Me,7kDYAElJvaCdYxH6MJcnY6,fall vibes 2022: pumpkin spice latte edition,554PyLw5FVtD6lD79GFcO4,2022-09-23,6,False,0.593,280853,0.227,2,-16.67,1,0.0493,0.638,0.00508,0.0248,0.181,74.98,4,[]
784,Ed Sheeran,Don't,4Y3gEsSv9HqnjINo0z5SAu,Homework Vibes,6Q7x7klzTsSgHOWttDgqY0,2021-12-31,4,False,0.807,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[]
789,Ed Sheeran,Perfect,0mjbgqjnZomMnqfSlQ3ONd,So Am I - 10's Anthems,5UFAFRrRvIH1ZdAmxcPNRS,2021-09-03,9,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
790,Ed Sheeran,Give Me Love,6yRHipHy8rIebUtUIJHZQ8,Siargao Vibes,1YmhnUm7SFomTVExb1uvGt,2024-04-30,15,False,0.528,526387,0.328,1,-9.872,1,0.046,0.694,0.0,0.112,0.111,116.069,4,[]
791,Ed Sheeran,Photograph - Felix Jaehn Remix,0HgXbbBmpxxvwqwSJbPICM,Melodic House,4dOzdupAFDv5PyjwUY1V8v,2022-09-02,5,False,0.726,202586,0.697,4,-6.257,1,0.0404,0.099,0.00745,0.0823,0.54,120.005,4,['Felix Jaehn']
792,Ed Sheeran,Visiting Hours,3zJMBuNznvuAtNnHGnBi6j,sad songs compilation: crying myself to sleep,1PY7mHkMScZI8RoliE3W4D,2023-08-25,3,False,0.471,215507,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[]
793,Ed Sheeran,Photograph - Felix Jaehn Remix,68k1lolxatDEhfLrOZ4RX5,โดนใจวัยรุ่น 2010s,0FFtcQ2WlccnMRBEu8rhaZ,2024-06-25,1,False,0.726,202586,0.697,4,-6.257,1,0.0404,0.099,0.00745,0.0823,0.54,120.005,4,['Felix Jaehn']
794,Ed Sheeran,Photograph,63TE51gmjQLYX0fv43ykKy,2010s Mixtape: The Greatest Hits,0y2iUL7aHpMSRhFujX35gH,2023-07-28,5,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
795,Ed Sheeran,I Don't Care,1uZdIyG2QvHNzZfVmpoBWG,Cardio Dance Workout,3W6UWBuFrIrgOhWntgIgRI,2022-07-22,3,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
796,Ed Sheeran,Bad Habits,3iOz9vHq3t22VzzpamlMA3,Pop Music,6qSOBILYZbep4HgPJI7j5h,2022-04-01,3,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
797,Ed Sheeran,Shape of You,3FSQ7xQ6iLbXMfRhrYLO4Q,10s HITS - 100 Greatest Songs of the 2010s,2wWXYjs9xm15Soierc5Ukr,2023-11-04,5,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
798,Ed Sheeran,Dive,5wnRi07GkbVJR6STDTjXtn,Pop Replay,1Tg4oEsrY0rKSeiG2Mxq3j,2022-11-25,9,False,0.771,238440,0.386,4,-6.161,1,0.0385,0.355,0.0,0.0953,0.533,134.943,3,[]
799,Ed Sheeran,Castle On the Hill,53ueyWYcgXu8kMpejfq8q5,100 Most Uplifting Songs Ever,75Nx7rxFxvnEmj0dY1jGpa,2022-05-13,4,False,0.461,261154,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[]
800,Ed Sheeran,Shivers,1s2pPI79YuvphaltTqolvo,New Dance Pop,7faPIY0bL7ehnGHevMWxAF,2022-08-26,5,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
801,Ed Sheeran,Bad Habits,3iOz9vHq3t22VzzpamlMA3,Pop Music,6qSOBILYZbep4HgPJI7j5h,2022-04-01,3,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
802,Ed Sheeran,2step (feat. Budjerah),4DLbfwPQlRgSrpgi13Rzuw,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,6,False,0.727,153427,0.621,4,-4.784,0,0.0555,0.212,0.0,0.114,0.565,94.958,4,['Budjerah']
803,Ed Sheeran,Candle In The Wind - 2018 Version,2kdIucN4zOFvhO2vpoumyh,Acoustic Greatest Hits,46neBF5o1pmNRIDjIFUlG4,2020-06-12,16,False,0.549,198777,0.448,4,-10.478,1,0.0454,0.734,0.0,0.117,0.505,76.029,5,[]
804,Ed Sheeran,Shivers,4udLejChwPtNqN4V9hZQxt,Pop Now!,5qY64VRX8vRWww7LY7MEgr,2022-05-20,6,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
805,Ed Sheeran,How Would You Feel (Paean),703fhFZ2CCDemOrwiq78Mp,Romantic Songs,6GfB5tQoT13gzFa5O0BLMa,2022-01-21,5,False,0.618,280533,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.983,4,[]
806,Ed Sheeran,Perfect - Acoustic Cover,4u8tbLHI3l273ZpV77d5Iv,Relaxing Classical Playlist: Soothing Piano & Violin for a Better Day,3NuDzeI1UJ6PcRmAhmV6kP,2019-01-28,6,False,0.257,222414,0.254,5,-6.783,1,0.0332,0.947,0.00856,0.115,0.188,174.267,3,['Philip De Blue']
807,Ed Sheeran,Don't,1PQG3BbBO8IgNPZdFnnhIi,Straight up 10's,0ej5MsZrHH704R0mIyM2m0,2022-04-29,3,False,0.807,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[]
808,Ed Sheeran,Merry Christmas,6Y8UVqfKQNcaxyhbvDcgeu,The Lockdown Sessions,4y1qhmoZxvSyymJ1wZCtLE,2021-10-22,2,False,0.586,208547,0.94,0,-2.021,1,0.0352,0.241,2.4e-06,0.0985,0.626,113.972,4,['Elton John']
809,Ed Sheeran,Bad Habits,03QXr1Gw3DwEcxhjCEnnvR,Pop Now!,5qY64VRX8vRWww7LY7MEgr,2022-05-20,8,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
810,Ed Sheeran,2step,7GGfS644CYVd4QT82y3WYV,todays hits,1NQ8EikcbsiBRzvioAJHb5,2022-12-02,2,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
811,Ed Sheeran,Visiting Hours,325XP11bq3PqUzAu2sU0kO,2023 Hits and Chill,7LB4OvjZbsXY6y4RTB3u0G,2023-11-25,2,False,0.471,215507,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[]
813,Ed Sheeran,Afterglow,0SHoIrdJj4puA6z65B38vn,For Lovers Only,5RO6JAWo0FwL9vB820eF6e,2023-07-14,2,False,0.641,185487,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[]
814,Ed Sheeran,Afterglow,3iS8c54vOOfAfHfe5Jhl48,Dinner & Wine Summer 2023 Edition,1W0RZ5coMF0E2M8AGn9qYv,2023-07-07,2,False,0.641,185487,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[]
815,Ed Sheeran,Thinking Out Loud,1FmPXbjjKHqZCLsJlEvGdU,Dinner,5AiHSgJLImke78RmSFYNW2,2024-08-01,6,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.998,4,[]
816,Ed Sheeran,2step (feat. Quevedo),1hrEwyF4znMWHLAErk2ktY,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,13,False,0.72,153254,0.709,4,-5.308,0,0.0827,0.171,0.0,0.141,0.537,94.99,4,['Quevedo']
817,Ed Sheeran,The Joker and the Queen,7cQMlqt0NLPH0jnMyQViUU,Lazy Chill Afternoon,2sH63ttOAUyCG2Q8Hybcyb,2022-05-06,5,False,0.567,185587,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,[]
818,Ed Sheeran,Photograph,0te0tz3hndioOufESqVABG,Dinner Party Songs,1zsnfGDwdDAUlLYZd7QtjI,2024-07-19,2,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
819,Ed Sheeran,2step,6YD1dwVLRAALAJZhAL3fRI,Pop - Chilled,4eVerDhF6zuqhr6KCi0qP7,2022-11-04,5,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
820,Ed Sheeran,Shivers,6jWB2YltTHrnnQz0W3ARFT,Pop Shivers,4U0pa45igbVYmFGrdgRwmV,2022-08-05,10,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
821,Ed Sheeran,Shape of You,02xg5sU33Wnn7N9Okx79IJ,Años 2010,5cKxqtsjNCDZzVajpZv5o1,2024-05-18,11,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
822,Ed Sheeran,Shape of You,2Rf8HuPTQyZrIe1af7UJ0y,Bridesmaids Getting Ready,3i5t3I8ygC61FlMHQRmIc5,2023-07-21,2,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
823,Ed Sheeran,2step (Star.One Remix),1eYoE3toB7ddWII8HnY1i1,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,5,False,0.669,205187,0.916,7,-4.961,1,0.038,0.254,0.00117,0.356,0.54,129.956,4,['Star.One']
824,Ed Sheeran,Photograph,0CNiXfTivOiIUE8WjL4fht,Sad Sad Songs,7tdgx0GlQQnnYMvM3m5geM,2022-12-30,4,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
825,Ed Sheeran,Shape of You,0CBBqoc7p7GyBI7jMDXitY,SONGS EVERYONE KNOWS,1GKaGNoNx5XviPx5htPgKd,2024-06-01,4,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
826,Ed Sheeran,Celestial,242izwKCcL0ONKQXd0HfD8,CHILL HITS,5SW2HCCnLJCzM7mR5qgQRD,2024-03-22,11,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
827,Ed Sheeran,Happier - Acoustic,3LOH8BJ52GyC4ifoYHqSMz,Emotional Ballads,2vtZywW7bQVLeTzxYA5Kpd,2022-03-04,5,False,0.501,206209,0.4,0,-8.117,1,0.0258,0.0417,1.5e-06,0.133,0.151,91.007,4,[]
828,Ed Sheeran,Happier,5TJAbeloNxCmwU4BtMcMHl,Alternative Ballads,4qPgGSg633dyZuyPcm3AJz,2021-12-03,4,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
829,Ed Sheeran,Shivers,3hzBlQ6tDhiEfFq033Xv8Z,Halloween Songs 2024,1AJZiaJCWuQWj3deHdhTxD,2023-11-10,5,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
830,Ed Sheeran,Visiting Hours,0MbP1Nr6DLXB7HFXD7QVwU,20's Rock,1B7boKlOwaxAJu6FzCZ4h4,2022-10-21,2,False,0.471,215507,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[]
831,Ed Sheeran,Photograph,3KJKi5WCWty20AczNefghd,Canciones para practicar inglés - Vol. 1,2crI0l3RBn9UIUoIT5Cr5N,2024-03-29,8,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
832,Ed Sheeran,Shape of You,3FSQ7xQ6iLbXMfRhrYLO4Q,10s HITS - 100 Greatest Songs of the 2010s,2wWXYjs9xm15Soierc5Ukr,2023-11-04,5,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
833,Ed Sheeran,U.N.I.,3FoHZbc1my1fumXNZVW6xm,Pop Influencers,0Vyv6qOro67wgMbMxhEwpP,2021-12-17,2,False,0.644,228600,0.404,6,-11.126,1,0.0738,0.325,0.0,0.15,0.564,74.535,4,[]
834,Ed Sheeran,Give Me Love,02v1WBDFwrZHotl1DWkajB,all my friends are toxic,3MGSperxlj31kUcTVtjcfs,2022-11-25,4,False,0.528,526387,0.328,1,-9.872,1,0.046,0.694,0.0,0.112,0.111,116.069,4,[]
835,Ed Sheeran,Castle On the Hill,53ueyWYcgXu8kMpejfq8q5,100 Most Uplifting Songs Ever,75Nx7rxFxvnEmj0dY1jGpa,2022-05-13,4,False,0.461,261154,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[]
836,Ed Sheeran,Shivers,3grZhqAPbE8BIA8q8PSsYh,Workout by the Fitness Marshall,2sHCCNDcGiWAfUqe9CGxsS,2022-10-21,4,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
837,Ed Sheeran,Give Me Love,2D1bXFIq8E4IrrsHbgLHJ8,Sana pasado sa klase at kay crush,3vNK8AJvdCVndWea7x0OXz,2024-07-20,5,False,0.528,526387,0.328,1,-9.872,1,0.046,0.694,0.0,0.112,0.111,116.069,4,[]
838,Ed Sheeran,Bad Habits - Joel Corry Remix,4riPQ8LoKL2VNpP82ccy81,Pumped Up Pop,4i2aOSmAvwsmKCNbtFkF8C,2022-12-09,2,False,0.768,189577,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,4,['Joel Corry']
839,Ed Sheeran,Don't,5TTdxEAGKil4UiPBpCIy48,100 Most Uplifting Songs Ever,75Nx7rxFxvnEmj0dY1jGpa,2022-05-13,4,False,0.807,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[]
840,Ed Sheeran,Afterglow,6rwJMy7gOjjBjnAvj7Eno3,I'll Be There - Summer Acoustic,4EH0mhMpo0UO7FWRs02ud9,2021-06-11,3,False,0.641,185487,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[]
841,Ed Sheeran,Thinking Out Loud,4LgtcMosEixExFcMPOBcAs,10's Love Songs,60Lb9OaO2KFf9FfRNbyhpe,2022-01-07,6,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
842,Ed Sheeran,Give Me Love,6mflKsVhooL41Uvsz3gOnu,Naked & Laidback,3M3WgGelpHjoh7vsD8d0JR,2021-12-31,6,False,0.528,526387,0.328,1,-9.872,1,0.046,0.694,0.0,0.112,0.111,116.069,4,[]
843,Ed Sheeran,Perfect,3bRsiBUCngiBqOylaxsZJi,10's - Best of the Decade,4LZeB8vJUEI1B9G9LcqhKt,2022-02-11,2,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
844,Ed Sheeran,Drunk,2hqPO4j6JLsr3QuMSRrvyI,Simply 10's,77uGR20e46oJNgXzkTgm25,2022-04-08,2,False,0.733,200093,0.652,7,-9.101,1,0.0696,0.419,2.53e-06,0.521,0.459,99.998,4,[]
845,Ed Sheeran,Bad Habits,7F0WSWlqBL1b22LySKiYgS,Party Songs Everyone Knows,3gvwy5V5qDYrmNu6zzQQIU,2024-05-18,2,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
846,Ed Sheeran,Perfect,3O4VvsBEGzyELHgXli3e1l,Soft Pop,6kz9cpqiQsYd0KqFeS9xnK,2024-04-10,5,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
847,Ed Sheeran,Shivers,1Zb1C72xvoZD3DTxkyLI5s,Hits 2022 - Today's Top Songs,6Or910sEoAUWFOFDPdlLRc,2022-05-27,2,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
848,Ed Sheeran,What Do I Know?,5Wuz4z9GW4uhVmMOMqKy9g,Pop Bliss,6OzKZTfyGb3T8EOL20SuYm,2022-04-15,10,False,0.838,237333,0.492,1,-5.69,0,0.0379,0.251,0.0,0.262,0.893,115.092,4,[]
849,Ed Sheeran,Bad Habits,6Ps9VSR2hH5lLV0fbGnSHC,Highway Songs - cruising and relaxed driving,6aPfAHXzdIOizLTt1bJTha,2023-12-23,3,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
850,Ed Sheeran,Bloodstream,1ibY4qIMgoRUE1DXIMjHCb,Easy Chillout,2p4eHSIrmB82GapnDHh9XK,2022-09-09,3,False,0.66,300253,0.315,3,-11.567,0,0.0364,0.528,0.000298,0.104,0.542,91.207,4,[]
851,Ed Sheeran,Bad Habits,4q5QBhB90x9zPlYYGskdwd,Pop Running,6SAKOaYN63GcSDLY6ASR5D,2023-08-25,6,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
852,Ed Sheeran,Dive,5wnRi07GkbVJR6STDTjXtn,Pop Replay,1Tg4oEsrY0rKSeiG2Mxq3j,2022-11-25,9,False,0.771,238440,0.386,4,-6.161,1,0.0385,0.355,0.0,0.0953,0.533,134.943,3,[]
853,Ed Sheeran,Curtains,1uEnulVVRfsqWBc6uMkWpX,Clean Classroom Music,571LzGMnbmdkT369b1bNo4,2024-10-05,1,False,0.504,224804,0.762,2,-6.42,1,0.057,0.095,1.27e-06,0.338,0.44,176.013,4,[]
854,Ed Sheeran,I Don't Care,04ARgwFLYeHXusLA2CqDjt,Only Positive Energy,37eQtckqMN0s9eSNO7LyS9,2022-07-29,2,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
855,Ed Sheeran,Overpass Graffiti,03060I0mBzzZsu7QrNmMW1,Top Feelgood,5pKsMvrxae0Loa69HfczqM,2022-12-23,3,False,0.52,236907,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,[]
856,Ed Sheeran,Perfect,6ZOWYzAwhPnQVjLV9GtXl4,feeling main character sa LRT,76NhB2eNneGZphPU3iYveL,2024-09-01,5,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
857,Ed Sheeran,Save Myself,05bwNQBfAuLhaffpWCOfWH,This Is Me : Pop for Self-Affirmation,2PFVOPJnn3c4nbKIOwtxkC,2022-04-15,4,False,0.449,247107,0.29,10,-5.617,1,0.0552,0.849,0.0,0.227,0.468,78.541,4,[]
858,Ed Sheeran,Castle on the Hill,3r8baZ4m7j7v7MStXNwnWK,Strolling - Indie Pop - Advisory,1EnT92TKVXpD4e5zoUfJkd,2024-06-18,2,False,0.461,261154,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[]
859,Ed Sheeran,Eraser,7wXSfRL2znSj72qsPJLCOR,10s Pop,1RUji87NfqvHOXU69EmRTF,2022-12-16,5,False,0.64,227427,0.812,8,-5.647,0,0.0837,0.086,0.0,0.0509,0.914,86.012,4,[]
860,Ed Sheeran,Perfect,23ZNmFk0FfOkRXxQPQteJE,Sana pasado sa klase at kay crush,3vNK8AJvdCVndWea7x0OXz,2024-07-20,4,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
861,Ed Sheeran,Photograph - Felix Jaehn Remix,68k1lolxatDEhfLrOZ4RX5,โดนใจวัยรุ่น 2010s,0FFtcQ2WlccnMRBEu8rhaZ,2024-06-25,1,False,0.726,202586,0.697,4,-6.257,1,0.0404,0.099,0.00745,0.0823,0.54,120.005,4,['Felix Jaehn']
862,Ed Sheeran,Perfect,49mOPwaRcrSWZygoxrAJE8,Dinner,5AiHSgJLImke78RmSFYNW2,2024-08-01,7,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
863,Ed Sheeran,2step (feat. Ellinoora),3Cem1dtq0bNVYQNqz9h0BY,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,11,False,0.705,153373,0.741,4,-4.33,0,0.0683,0.167,0.0,0.216,0.615,94.962,4,['Ellinoora']
864,Ed Sheeran,Don't - Don Diablo Remix,0nYJELp9QvW9aFUvEMJDwC,Pop Remixed Vol. 1,52I5f9YIeC3WC3HGumOhay,2015-07-31,1,False,0.69,249737,0.948,5,-2.587,0,0.0361,0.0112,0.148,0.275,0.378,125.99,4,['Don Diablo']
865,Ed Sheeran,Photograph,5BTyMb6alQ8tBS6p1zUYLF,Pioggia di emozioni,0owtCCM9V4L1Zfe7cu32P0,2024-09-20,7,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
